tweet,sentiment,tokenized_text,cleaned_text
"Toyota Indonesia · @ToyotaID. ·. Apr 5. Toyota Friends, udah persiapan mudik lebaran belum? Mobil Toyota HEV bisa menjadi pilihan tepat untuk mudik karena Adi Sagna (@adisagna44) on X Bahagia yang sesungguhnya adalah tidak menyakiti diri kita dan orang lain
❤?????❤",netral,"['toyota', 'indonesia', 'apr', '5', 'toyota', 'friends', 'udah', 'persiapan', 'mudik', 'lebaran', 'belum', 'mobil', 'toyota', 'hev', 'bisa', 'menjadi', 'pilihan', 'tepat', 'untuk', 'mudik', 'karena', 'adi', 'sagna', 'on', 'x', 'bahagia', 'yang', 'sesungguhnya', 'adalah', 'tidak', 'menyakiti', 'diri', 'kita', 'dan', 'orang', 'lain']","['toyota', 'indonesia', 'toyota', 'mudik', 'lebaran', 'toyota', 'hev', 'pilihan', 'mudik', 'adi', 'sagna', 'bahagia', 'sesungguhnya', 'menyakiti']"
"Gk bisa dibawa logis, sekali-kali keluar dari zona logika",netral,"['gk', 'bisa', 'dibawa', 'logis', 'sekalikali', 'keluar', 'dari', 'zona', 'logika']","['dibawa', 'logis', 'sekalikali', 'zona', 'logika']"
Coba sebutin budaya unik yang ada di kampung halaman Sahabat saat lebaran! ?Translate post,positif,"['coba', 'sebutin', 'budaya', 'unik', 'yang', 'ada', 'di', 'kampung', 'halaman', 'sahabat', 'saat', 'lebaran', 'translate', 'post']","['budaya', 'unik', 'kampung', 'halaman', 'lebaran']"
Siapkan mental Sahabat sama pertanyaan ini saat halal bihalal: Udah ada gandengannya belum? Nikah kapan? Kok gemukan? Share pertanyaan lainnya di kolom reply!Translate post,netral,"['siapkan', 'mental', 'sahabat', 'sama', 'pertanyaan', 'ini', 'saat', 'halal', 'bihalal', 'udah', 'ada', 'gandengannya', 'belum', 'nikah', 'kapan', 'kok', 'gemukan', 'share', 'pertanyaan', 'lainnya', 'di', 'kolom', 'replytranslate', 'post']","['siapkan', 'mental', 'halal', 'bihalal', 'gandengannya', 'nikah', 'gemukan', 'kolom', 'replytranslate']"
Sahabat tim yang mana nih? a. Tim abis Sholat Ied makan-makan dulu b. Tim abis Sholat Ied langsung halal bihalal ke tetangga,netral,"['sahabat', 'tim', 'yang', 'mana', 'nih', 'a', 'tim', 'abis', 'sholat', 'ied', 'makanmakan', 'dulu', 'b', 'tim', 'abis', 'sholat', 'ied', 'langsung', 'halal', 'bihalal', 'ke', 'tetangga']","['tim', 'a', 'tim', 'abis', 'sholat', 'ied', 'makanmakan', 'tim', 'abis', 'sholat', 'ied', 'halal', 'bihalal', 'tetangga']"
"Selamat Hari Raya Idulfitri, Sahabat! Kehangatan dan kebersamaan selalu menjadi pendorong utama dalam perjalanan kita bersama. Mari kita sambut tahun 1445H dengan hati yang penuh kebahagiaan...",positif,"['selamat', 'hari', 'raya', 'idulfitri', 'sahabat', 'kehangatan', 'dan', 'kebersamaan', 'selalu', 'menjadi', 'pendorong', 'utama', 'dalam', 'perjalanan', 'kita', 'bersama', 'mari', 'kita', 'sambut', 'tahun', '1445h', 'dengan', 'hati', 'yang', 'penuh', 'kebahagiaan']","['selamat', 'idulfitri', 'kehangatan', 'kebersamaan', 'pendorong', 'utama', 'perjalanan', 'sambut', '1445h', 'hati', 'penuh', 'kebahagiaan']"
"Sebuah mobil Daihatsu Terios bernopol DK-1186-FB, tertabrak kereta api di perlintasan tanpa palang pintu di Desa Kluwut, Brebes, Jateng.Translate post",negatif,"['sebuah', 'mobil', 'daihatsu', 'terios', 'bernopol', 'dk1186fb', 'tertabrak', 'kereta', 'api', 'di', 'perlintasan', 'tanpa', 'palang', 'pintu', 'di', 'desa', 'kluwut', 'brebes', 'jatengtranslate', 'post']","['daihatsu', 'terios', 'bernopol', 'dk1186fb', 'tertabrak', 'kereta', 'api', 'perlintasan', 'palang', 'pintu', 'desa', 'kluwut', 'brebes', 'jatengtranslate']"
Daimin siap hadir di Hyundai Exhibition di Aloha PIK 2 dari tanggal 23-26 Mei 2024! Di sini banyak penawaran menarik untuk pembelian mobil Hyundai seperti Trade in & promo lainnya. Ada juga...,positif,"['daimin', 'siap', 'hadir', 'di', 'hyundai', 'exhibition', 'di', 'aloha', 'pik', '2', 'dari', 'tanggal', '2326', 'mei', '2024', 'di', 'sini', 'banyak', 'penawaran', 'menarik', 'untuk', 'pembelian', 'mobil', 'hyundai', 'seperti', 'trade', 'in', 'promo', 'lainnya', 'ada', 'juga']","['hyundai', 'exhibition', 'aloha', 'pik', 'tanggal', '2326', 'mei', 'penawaran', 'menarik', 'pembelian', 'hyundai', 'trade', 'in', 'promo']"
Hari Raya Idul Fitri bagi umat Islam identik dengan kegiatan silaturahmi. Tapi Suzuki Family sudah tahu belum makna silaturahmi yang sesungguhnya? THREAD #Suzuki #SuzukiIndonesia #SuzukiTeManBerken...,positif,"['hari', 'raya', 'idul', 'fitri', 'bagi', 'umat', 'islam', 'identik', 'dengan', 'kegiatan', 'silaturahmi', 'tapi', 'suzuki', 'family', 'sudah', 'tahu', 'belum', 'makna', 'silaturahmi', 'yang', 'sesungguhnya', 'thread']","['umat', 'islam', 'identik', 'silaturahmi', 'suzuki', 'family', 'makna', 'silaturahmi', 'sesungguhnya']"
"Di Indonesia, tradisi silaturahmi dilakukan dengan saling mengunjungi kediaman keluarga, tetangga, teman, ataupun kerabat, seraya saling memaafkan satu sama lain untuk kembali memperkuat tali...",positif,"['di', 'indonesia', 'tradisi', 'silaturahmi', 'dilakukan', 'dengan', 'saling', 'mengunjungi', 'kediaman', 'keluarga', 'tetangga', 'teman', 'ataupun', 'kerabat', 'seraya', 'saling', 'memaafkan', 'satu', 'sama', 'lain', 'untuk', 'kembali', 'memperkuat', 'tali']","['indonesia', 'tradisi', 'silaturahmi', 'mengunjungi', 'kediaman', 'keluarga', 'tetangga', 'teman', 'kerabat', 'seraya', 'memaafkan', 'memperkuat', 'tali']"
"Spill dong, kunci jawaban pertanyaan macam ini pas Lebaran! “Kapan lulus? Kapan nikah? Kapan resign?” #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #SmartMove #YourGearTranslate post",netral,"['spill', 'dong', 'kunci', 'jawaban', 'pertanyaan', 'macam', 'ini', 'pas', 'lebaran', 'kapan', 'lulus', 'kapan', 'nikah', 'kapan', 'resign', 'post']","['spill', 'kunci', 'lebaran', 'lulus', 'nikah', 'resign']"
"[Hoaks] Beredar unggahan di media sosial Facebook yang mengeklaim PT Toyota Astra Motor akan membagikan mobil Toyota Hilux. Kabar tersebut dibagikan oleh akun Facebook “Toyota Alphard Fans,Club...",negatif,"['hoaks', 'beredar', 'unggahan', 'di', 'media', 'sosial', 'facebook', 'yang', 'mengeklaim', 'pt', 'toyota', 'astra', 'motor', 'akan', 'membagikan', 'mobil', 'toyota', 'hilux', 'kabar', 'tersebut', 'dibagikan', 'oleh', 'akun', 'facebook', 'toyota', 'alphard', 'fansclub']","['hoaks', 'beredar', 'unggahan', 'facebook', 'mengeklaim', 'toyota', 'astra', 'membagikan', 'toyota', 'hilux', 'kabar', 'dibagikan', 'akun', 'facebook', 'toyota', 'alphard', 'fansclub']"
POV dari keluarga ketika ngeliat mobil yang Sahabat bawa saat mudik. #DaihatsuSahabatkuTranslate post,netral,"['pov', 'dari', 'keluarga', 'ketika', 'ngeliat', 'mobil', 'yang', 'sahabat', 'bawa', 'saat', 'mudik', 'post']","['pov', 'keluarga', 'mudik']"
"Halal bihalal udah, saatnya otw buat nongkrong di cafe sekitar kampung halaman sama Sahabat Keluarga! #DaihatsuSahabatkuTranslate post",netral,"['halal', 'bihalal', 'udah', 'saatnya', 'otw', 'buat', 'nongkrong', 'di', 'cafe', 'sekitar', 'kampung', 'halaman', 'sama', 'sahabat', 'keluarga', 'post']","['halal', 'bihalal', 'otw', 'nongkrong', 'cafe', 'kampung', 'halaman', 'keluarga']"
Polisi menduga mobil Daihatsu GranMax yang terlibat kecelakaan di kilometer 58 Tol Jakarta-Cikampek lajur contraflow pada Senin (8/4) lalu melaju dengan kecepatan lebih dari 100 km/jam. Kakorlantas...,negatif,"['polisi', 'menduga', 'mobil', 'daihatsu', 'granmax', 'yang', 'terlibat', 'kecelakaan', 'di', 'kilometer', '58', 'tol', 'jakartacikampek', 'lajur', 'contraflow', 'pada', 'senin', '84', 'lalu', 'melaju', 'dengan', 'kecepatan', 'lebih', 'dari', '100', 'kmjam', 'kakorlantas']","['polisi', 'menduga', 'daihatsu', 'granmax', 'terlibat', 'kecelakaan', 'kilometer', '58', 'tol', 'jakartacikampek', 'lajur', 'contraflow', '84', 'melaju', 'kecepatan', '100', 'kmjam', 'kakorlantas']"
"Sebuah mobil Daihatsu Terios dengan nomor polisi DK 1186 FB tertabrak kereta api di perlintasan tanpa palang pintu di Desa Kluwut, Kecamatan Bulakamba, Kabupaten Brebes, Jawa Tengah pada Rabu...",negatif,"['sebuah', 'mobil', 'daihatsu', 'terios', 'dengan', 'nomor', 'polisi', 'dk', '1186', 'fb', 'tertabrak', 'kereta', 'api', 'di', 'perlintasan', 'tanpa', 'palang', 'pintu', 'di', 'desa', 'kluwut', 'kecamatan', 'bulakamba', 'kabupaten', 'brebes', 'jawa', 'tengah', 'pada', 'rabu']","['daihatsu', 'terios', 'nomor', 'polisi', 'dk', '1186', 'fb', 'tertabrak', 'kereta', 'api', 'perlintasan', 'palang', 'pintu', 'desa', 'kluwut', 'kecamatan', 'bulakamba', 'kabupaten', 'brebes', 'jawa']"
Saya juga pernah lewat Jalan Raya biasa sejauh tiga ratus kilometer pakai mobil Daihatsu Sigra bisa ditempuh dalam waktu enam jam. Selama perjalanan berdzikir terus menerus baca La ilaha illAlloh...,positif,"['saya', 'juga', 'pernah', 'lewat', 'jalan', 'raya', 'biasa', 'sejauh', 'tiga', 'ratus', 'kilometer', 'pakai', 'mobil', 'daihatsu', 'sigra', 'bisa', 'ditempuh', 'dalam', 'waktu', 'enam', 'jam', 'selama', 'perjalanan', 'berdzikir', 'terus', 'menerus', 'baca', 'la', 'ilaha', 'illalloh']","['ratus', 'kilometer', 'pakai', 'daihatsu', 'sigra', 'ditempuh', 'enam', 'perjalanan', 'berdzikir', 'menerus', 'la', 'ilaha', 'illalloh']"
"Pernah senggolan Dan, sama Mobil Hyundai Palisade dia ngambil lawan arah di Parkiran, platnya merah kuning, oknumnya kurus gaya dandan anak muda, saya ngarepnya simple dia minta maaf, selesai....",negatif,"['pernah', 'senggolan', 'dan', 'sama', 'mobil', 'hyundai', 'palisade', 'dia', 'ngambil', 'lawan', 'arah', 'di', 'parkiran', 'platnya', 'merah', 'kuning', 'oknumnya', 'kurus', 'gaya', 'dandan', 'anak', 'muda', 'saya', 'ngarepnya', 'simple', 'dia', 'minta', 'maaf', 'selesai']","['senggolan', 'hyundai', 'palisade', 'ngambil', 'lawan', 'arah', 'parkiran', 'platnya', 'merah', 'kuning', 'oknumnya', 'kurus', 'gaya', 'dandan', 'muda', 'ngarepnya', 'simple', 'maaf', 'selesai']"
Bingung mengisi waktu libur Lebaran? Berikut aktivitas alternatif yang bisa dilakukan oleh Suzuki Family yang gak mudik! #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #SmartMove #YourGearTranslat...,netral,"['bingung', 'mengisi', 'waktu', 'libur', 'lebaran', 'berikut', 'aktivitas', 'alternatif', 'yang', 'bisa', 'dilakukan', 'oleh', 'suzuki', 'family', 'yang', 'gak', 'mudik']","['bingung', 'mengisi', 'libur', 'lebaran', 'aktivitas', 'alternatif', 'suzuki', 'family', 'mudik']"
"Suzuki Family pasti sudah tahu dong salah satu tradisi yang paling ditunggu-tunggu di Hari Lebaran? Apalagi kalau bukan salam tempel alias bagi-bagi amplop. Yuk, kita cari tahu asal mula tradisi...",netral,"['suzuki', 'family', 'pasti', 'sudah', 'tahu', 'dong', 'salah', 'satu', 'tradisi', 'yang', 'paling', 'ditunggutunggu', 'di', 'hari', 'lebaran', 'apalagi', 'kalau', 'bukan', 'salam', 'tempel', 'alias', 'bagibagi', 'amplop', 'yuk', 'kita', 'cari', 'tahu', 'asal', 'mula', 'tradisi']","['suzuki', 'family', 'tradisi', 'ditunggutunggu', 'lebaran', 'salam', 'tempel', 'alias', 'bagibagi', 'amplop', 'tradisi']"
"Dilansir dari berbagai literatur, pemberian uang kepada anak-anak saat Lebaran terpengaruh dari budaya Arab dan Tionghoa. Tapi, tradisi salam tempel ini sebenarnya sudah dipopulerkan sejak...",netral,"['dilansir', 'dari', 'berbagai', 'literatur', 'pemberian', 'uang', 'kepada', 'anakanak', 'saat', 'lebaran', 'terpengaruh', 'dari', 'budaya', 'arab', 'dan', 'tionghoa', 'tapi', 'tradisi', 'salam', 'tempel', 'ini', 'sebenarnya', 'sudah', 'dipopulerkan', 'sejak']","['dilansir', 'literatur', 'pemberian', 'uang', 'lebaran', 'terpengaruh', 'budaya', 'arab', 'tionghoa', 'tradisi', 'salam', 'tempel', 'dipopulerkan']"
"Detik-detik Mencekam Mobil Ditabrak Kereta Api. Mobil rombongan pemudik tertabrak kereta api, Jumat (12/04/24) siang, sekitar pukul 11.00 WIB. Lokasi di perlintasan tanpa palang di Kecamatan...",negatif,"['detikdetik', 'mencekam', 'mobil', 'ditabrak', 'kereta', 'api', 'mobil', 'rombongan', 'pemudik', 'tertabrak', 'kereta', 'api', 'jumat', '120424', 'siang', 'sekitar', 'pukul', '1100', 'wib', 'lokasi', 'di', 'perlintasan', 'tanpa', 'palang', 'di', 'kecamatan']","['detikdetik', 'mencekam', 'ditabrak', 'kereta', 'api', 'rombongan', 'pemudik', 'tertabrak', 'kereta', 'api', '120424', '1100', 'perlintasan', 'palang', 'kecamatan']"
"Kereta Api (KA) Argo Semeru relasi Surabaya – Gambir terlibat kecelakaan dengan mobil Suzuki Carry warna merah Nopol N 1157 XL di perlintasan tidak terjaga di jalur antara Caruban – Babadan,...",negatif,"['kereta', 'api', 'ka', 'argo', 'semeru', 'relasi', 'surabaya', 'gambir', 'terlibat', 'kecelakaan', 'dengan', 'mobil', 'suzuki', 'carry', 'warna', 'merah', 'nopol', 'n', '1157', 'xl', 'di', 'perlintasan', 'tidak', 'terjaga', 'di', 'jalur', 'antara', 'caruban', 'babadan']","['kereta', 'api', 'ka', 'argo', 'semeru', 'relasi', 'surabaya', 'gambir', 'terlibat', 'kecelakaan', 'suzuki', 'carry', 'merah', 'n', '1157', 'perlintasan', 'terjaga', 'jalur', 'caruban', 'babadan']"
"Siapa di sini yang gak bisa nolak kue lebaran? Mana yang jadi favoritmu, nastar, kastengel, putri salju, atau kue yang mana? #ToyotaAfterHoursTranslate post",netral,"['siapa', 'di', 'sini', 'yang', 'gak', 'bisa', 'nolak', 'kue', 'lebaran', 'mana', 'yang', 'jadi', 'favoritmu', 'nastar', 'kastengel', 'putri', 'salju', 'atau', 'kue', 'yang', 'mana', 'post']","['nolak', 'kue', 'lebaran', 'favoritmu', 'nastar', 'kastengel', 'putri', 'salju', 'kue']"
Viral di media sosial pengemudi mobil Toyota Fortuner yang cek-cok dengan pengguna kendaraan lainnya di jalan Tol Jakarta-Cikampek Kilometer 57. Pengemudi Fortuner tersebut menggunakan pelat...,negatif,"['viral', 'di', 'media', 'sosial', 'pengemudi', 'mobil', 'toyota', 'fortuner', 'yang', 'cekcok', 'dengan', 'pengguna', 'kendaraan', 'lainnya', 'di', 'jalan', 'tol', 'jakartacikampek', 'kilometer', '57', 'pengemudi', 'fortuner', 'tersebut', 'menggunakan', 'pelat']","['viral', 'pengemudi', 'toyota', 'fortuner', 'cekcok', 'pengguna', 'tol', 'jakartacikampek', 'kilometer', '57', 'pengemudi', 'fortuner', 'pelat']"
Media sosial diramainkan dengan peristiwa cekcok pengendara mobil Toyota Fortuner dengan pengendara di jalan tol. Pengendara mobil Fortuner berplat Mabes TNI itu diduga menyalip dari bahu jalan...,negatif,"['media', 'sosial', 'diramainkan', 'dengan', 'peristiwa', 'cekcok', 'pengendara', 'mobil', 'toyota', 'fortuner', 'dengan', 'pengendara', 'di', 'jalan', 'tol', 'pengendara', 'mobil', 'fortuner', 'berplat', 'mabes', 'tni', 'itu', 'diduga', 'menyalip', 'dari', 'bahu', 'jalan']","['diramainkan', 'peristiwa', 'cekcok', 'pengendara', 'toyota', 'fortuner', 'pengendara', 'tol', 'pengendara', 'fortuner', 'berplat', 'mabes', 'tni', 'diduga', 'menyalip', 'bahu']"
"MENYALIP DARI BAHU JALAN, MENYENGGOL KENDARAAN LAIN TAPI NGOTOT?‼ Seorang pria terlibat cekcok dengan pengendara mobil lain usai kendaraan yang dikendarai bersenggolan di jalan lantaran...",negatif,"['menyalip', 'dari', 'bahu', 'jalan', 'menyenggol', 'kendaraan', 'lain', 'tapi', 'ngotot', 'seorang', 'pria', 'terlibat', 'cekcok', 'dengan', 'pengendara', 'mobil', 'lain', 'usai', 'kendaraan', 'yang', 'dikendarai', 'bersenggolan', 'di', 'jalan', 'lantaran']","['menyalip', 'bahu', 'menyenggol', 'ngotot', 'terlibat', 'cekcok', 'pengendara', 'dikendarai', 'bersenggolan', 'lantaran']"
"Toyota Indonesia · @ToyotaID. ·. Apr 5. Toyota Friends, udah persiapan mudik lebaran belum? Mobil Toyota HEV bisa menjadi pilihan tepat untuk mudik karena Rindu (@risaasaah) on X Yang bersinar kelak akan pudar ✨",netral,"['toyota', 'indonesia', 'apr', '5', 'toyota', 'friends', 'udah', 'persiapan', 'mudik', 'lebaran', 'belum', 'mobil', 'toyota', 'hev', 'bisa', 'menjadi', 'pilihan', 'tepat', 'untuk', 'mudik', 'karena', 'rindu', 'on', 'x', 'yang', 'bersinar', 'kelak', 'akan', 'pudar']","['toyota', 'indonesia', 'toyota', 'mudik', 'lebaran', 'toyota', 'hev', 'pilihan', 'mudik', 'rindu', 'bersinar', 'kelak', 'pudar']"
Gegara Makan Nasi Sisa Untuk Sahur Karyawan Resto Beauty in The Pot Meda... https://youtu.be/nCFL_1Q7vVM?si=XYSEbK1mglvkzrfd… lewat @YouTube,negatif,"['gegara', 'makan', 'nasi', 'sisa', 'untuk', 'sahur', 'karyawan', 'resto', 'beauty', 'in', 'the', 'pot', 'meda', 'lewat']","['gegara', 'makan', 'nasi', 'sisa', 'sahur', 'karyawan', 'resto', 'beauty', 'in', 'pot', 'meda']"
"Pastikan kalau parkir tidak menghalangi pengemudi yang lain ya, Sahabat! #DaihatsuSahabatkuTranslate post",positif,"['pastikan', 'kalau', 'parkir', 'tidak', 'menghalangi', 'pengemudi', 'yang', 'lain', 'ya', 'sahabat', 'post']","['pastikan', 'parkir', 'menghalangi', 'pengemudi']"
Ada yang mudiknya ke Bali? Coba tonton perjalanan Podcast Ancur ini deh biar ngga bosen sama pantai ?Translate post,netral,"['ada', 'yang', 'mudiknya', 'ke', 'bali', 'coba', 'tonton', 'perjalanan', 'podcast', 'ancur', 'ini', 'deh', 'biar', 'ngga', 'bosen', 'sama', 'pantai', 'translate', 'post']","['mudiknya', 'bali', 'perjalanan', 'podcast', 'ancur', 'ngga', 'bosen', 'pantai']"
Coba list film yang oke buat tontonan bareng keluarga di kampung halaman! ?Translate post,netral,"['coba', 'list', 'film', 'yang', 'oke', 'buat', 'tontonan', 'bareng', 'keluarga', 'di', 'kampung', 'halaman', 'translate', 'post']","['list', 'film', 'oke', 'tontonan', 'keluarga', 'kampung', 'halaman']"
"Sebuah mobil Daihatsu Terios mengalami kecelakaan tunggal di Tol Semarang-Solo KM 489 jalun A, Jumat (12/4/20240 pagi.Translate post",negatif,"['sebuah', 'mobil', 'daihatsu', 'terios', 'mengalami', 'kecelakaan', 'tunggal', 'di', 'tol', 'semarangsolo', 'km', '489', 'jalun', 'a', 'jumat', '12420240', 'pagitranslate', 'post']","['daihatsu', 'terios', 'mengalami', 'kecelakaan', 'tunggal', 'tol', 'semarangsolo', 'km', '489', 'jalun', 'a', '12420240', 'pagitranslate']"
"Sebuah mobil Daihatsu Terios terperosok keluar jalur di Jalan Tol Semarang-Solo, di wilayah Tanjungsari, Banyudono, Boyolali, Jumat (12/4/2024). Kecelakaan itu terjadi diduga akibat sopir mengantuk...",negatif,"['sebuah', 'mobil', 'daihatsu', 'terios', 'terperosok', 'keluar', 'jalur', 'di', 'jalan', 'tol', 'semarangsolo', 'di', 'wilayah', 'tanjungsari', 'banyudono', 'boyolali', 'jumat', '1242024', 'kecelakaan', 'itu', 'terjadi', 'diduga', 'akibat', 'sopir', 'mengantuk']","['daihatsu', 'terios', 'terperosok', 'jalur', 'tol', 'semarangsolo', 'wilayah', 'tanjungsari', 'banyudono', 'boyolali', '1242024', 'kecelakaan', 'diduga', 'akibat', 'sopir', 'mengantuk']"
"Mobil Hyundai berbalut kamuflase tertangkap sedang tes jalan di Jakarta, indikasi Santa Fe generasi kelima.Translate post",negatif,"['mobil', 'hyundai', 'berbalut', 'kamuflase', 'tertangkap', 'sedang', 'tes', 'jalan', 'di', 'jakarta', 'indikasi', 'santa', 'fe', 'generasi', 'kelimatranslate', 'post']","['hyundai', 'berbalut', 'kamuflase', 'tertangkap', 'tes', 'jakarta', 'indikasi', 'santa', 'fe', 'generasi', 'kelimatranslate']"
"Ga ada mobil dinas TNI Hyundai Palisade. ? Kalau semacam Alphard, Hiace atau beberapa yg lain (khususnya di daerah), bisa jadi itu mobil rental atau pengusaha lokal yg kebetulan dipinjam...",netral,"['ga', 'ada', 'mobil', 'dinas', 'tni', 'hyundai', 'palisade', 'kalau', 'semacam', 'alphard', 'hiace', 'atau', 'beberapa', 'yg', 'lain', 'khususnya', 'di', 'daerah', 'bisa', 'jadi', 'itu', 'mobil', 'rental', 'atau', 'pengusaha', 'lokal', 'yg', 'kebetulan', 'dipinjam']","['dinas', 'tni', 'hyundai', 'palisade', 'alphard', 'hiace', 'daerah', 'rental', 'pengusaha', 'lokal', 'dipinjam']"
Begini detik-detik sebuah mobil Suzuki Carry bernopol N 1157 XL tertabrak kereta api Argo Semeru di perlintasan tanpa palang pintu di Kabupaten Madiun.Translate post,negatif,"['begini', 'detikdetik', 'sebuah', 'mobil', 'suzuki', 'carry', 'bernopol', 'n', '1157', 'xl', 'tertabrak', 'kereta', 'api', 'argo', 'semeru', 'di', 'perlintasan', 'tanpa', 'palang', 'pintu', 'di', 'kabupaten', 'madiuntranslate', 'post']","['detikdetik', 'suzuki', 'carry', 'bernopol', 'n', '1157', 'tertabrak', 'kereta', 'api', 'argo', 'semeru', 'perlintasan', 'palang', 'pintu', 'kabupaten', 'madiuntranslate']"
"Kecelakaan terjadi di perlintasan kereta api tanpa palang pintu di Dusun Pucung, Desa/Kecamatan Wonoasri, Kabupaten Madiun, pada hari Jumat (12/4). Sebuah mobil Suzuki Carry berwarna merah...",negatif,"['kecelakaan', 'terjadi', 'di', 'perlintasan', 'kereta', 'api', 'tanpa', 'palang', 'pintu', 'di', 'dusun', 'pucung', 'desakecamatan', 'wonoasri', 'kabupaten', 'madiun', 'pada', 'hari', 'jumat', '124', 'sebuah', 'mobil', 'suzuki', 'carry', 'berwarna', 'merah']","['kecelakaan', 'perlintasan', 'kereta', 'api', 'palang', 'pintu', 'dusun', 'pucung', 'desakecamatan', 'wonoasri', 'kabupaten', 'madiun', '124', 'suzuki', 'carry', 'berwarna', 'merah']"
Detik-detik Mobil Carry Tertabrak KA Argo Semeru di MadiunTranslate post,negatif,"['detikdetik', 'mobil', 'carry', 'tertabrak', 'ka', 'argo', 'semeru', 'di', 'madiuntranslate', 'post']","['detikdetik', 'carry', 'tertabrak', 'ka', 'argo', 'semeru', 'madiuntranslate']"
"Cara Menghidupkan Mobil Toyota Vios Manual, Berikut Langkah-langkahTranslate post",netral,"['cara', 'menghidupkan', 'mobil', 'toyota', 'vios', 'manual', 'berikut', 'langkahlangkahtranslate', 'post']","['menghidupkan', 'toyota', 'vios', 'manual', 'langkahlangkahtranslate']"
PT MNC Finance memenjarakan salah satu debitur (MIS). Ia terbukti melakukan tindak pidana mengalihkan 1 unit mobil Daihatsu Terios yang menjadi objek jaminan fidusia di PT MNC Finance kepada...,negatif,"['pt', 'mnc', 'finance', 'memenjarakan', 'salah', 'satu', 'debitur', 'mis', 'ia', 'terbukti', 'melakukan', 'tindak', 'pidana', 'mengalihkan', '1', 'unit', 'mobil', 'daihatsu', 'terios', 'yang', 'menjadi', 'objek', 'jaminan', 'fidusia', 'di', 'pt', 'mnc', 'finance', 'kepada']","['mnc', 'finance', 'memenjarakan', 'debitur', 'mis', 'terbukti', 'tindak', 'pidana', 'mengalihkan', 'daihatsu', 'terios', 'objek', 'jaminan', 'fidusia', 'mnc', 'finance']"
